item_id,name,category,price,link,short_description,designer,basic_color,furniture
60441581,NOTVIKEN,TV & media furniture,60,https://www.ikea.com/sa/en/p/notviken-drawer-front-grey-green-60441581/,"        Drawer front,          60x26 cm","604.415.81 Drawers make it easy to keep your things organised.To be completed with BESTÅ drawer frame 60X15X40 cm and BESTÅ drawer runner, sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.",green,other
20347514,ENERYDA,TV & media furniture,35,https://www.ikea.com/sa/en/p/eneryda-handle-brass-colour-20347514/,"        Handle,          112 mm",Francis Cayouette,other,other
20334314,BILLSBRO,TV & media furniture,15,https://www.ikea.com/sa/en/p/billsbro-handle-white-20334314/,"        Handle,          40 mm",H Preutz/A Fredriksson,white,other
80339790,HACKÅS,TV & media furniture,17,https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/,"        Knob,          15 mm",J Löfgren/J Pettersson,other,other
60414257,VASSVIKEN,TV & media furniture,75,https://www.ikea.com/sa/en/p/vassviken-drawer-front-white-60414257/,"        Drawer front,          60x26 cm",IKEA of Sweden,white,other
80338408,BAGGANÄS,TV & media furniture,27,https://www.ikea.com/sa/en/p/bagganaes-knob-brass-colour-80338408/,"        Knob,          20 mm",H Preutz/A Fredriksson,other,other
50425987,KALLVIKEN,TV & media furniture,135,https://www.ikea.com/sa/en/p/kallviken-door-drawer-front-dark-grey-concrete-effect-50425987/,"        Door/drawer front,          60x38 cm",IKEA of Sweden,grey,other
80291632,SELSVIKEN,TV & media furniture,150,https://www.ikea.com/sa/en/p/selsviken-door-high-gloss-white-80291632/,"        Door,          60x64 cm",IKEA of Sweden,white,other
296313,SINDVIK,TV & media furniture,150,https://www.ikea.com/sa/en/p/sindvik-glass-door-black-brown-clear-glass-00296313/,"        Glass door,          60x64 cm",Marcus Arvonen,black,other
70351513,BESTÅ,TV & media furniture,60,https://www.ikea.com/sa/en/p/besta-drawer-frame-white-70351513/,"        Drawer frame,          60x15x40 cm",IKEA of Sweden,white,other
60338414,BAGGANÄS,TV & media furniture,50,https://www.ikea.com/sa/en/p/bagganaes-handle-black-60338414/,"        Handle,          335 mm",H Preutz/A Fredriksson,black,other
70443626,NOTVIKEN,TV & media furniture,100,https://www.ikea.com/sa/en/p/notviken-door-drawer-front-blue-70443626/,"        Door/drawer front,          60x38 cm",704.436.26 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The doors keep your belongings hidden and free from dust.To be completed with BESTÅ hinges if used as door. Sold separately.To be completed with BESTÅ drawer frame 60x25x40 cm and BESTÅ drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,blue,other
50291624,SELSVIKEN,TV & media furniture,125,https://www.ikea.com/sa/en/p/selsviken-door-drawer-front-high-gloss-black-50291624/,"        Door/drawer front,          60x38 cm",IKEA of Sweden,black,other
60322856,BERGHALLA,TV & media furniture,22,https://www.ikea.com/sa/en/p/berghalla-handle-grey-60322856/,"        Handle,          56 mm",H Preutz/A Fredriksson,grey,other
29291391,PLATSA,TV & media furniture,1838,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s29291391/,"        Media storage combination,          300x42x131 cm",Ola Wihlborg/IKEA of Sweden,other,other
70291656,GLASSVIK,TV & media furniture,175,https://www.ikea.com/sa/en/p/glassvik-glass-door-white-frosted-glass-70291656/,"        Glass door,          60x38 cm",IKEA of Sweden,white,other
79291398,PLATSA,TV & media furniture,1899,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s79291398/,"        Media storage combination,          300x42x221 cm",IKEA of Sweden,other,other
60323592,BILLSBRO,TV & media furniture,15,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-60323592/,"        Handle,          40 mm",H Preutz/A Fredriksson,other,other
20273141,HISHULT,TV & media furniture,17,https://www.ikea.com/sa/en/p/hishult-knob-porcelain-white-20273141/,"        Knob,          23 mm",K Hagberg/M Hagberg,white,other
40348715,BESTÅ,TV & media furniture,25,https://www.ikea.com/sa/en/p/besta-drawer-runner-soft-closing-40348715/,"        Drawer runner, soft-closing",IKEA of Sweden,other,other
50293604,BESTÅ,TV & media furniture,15,https://www.ikea.com/sa/en/p/besta-supporting-leg-grey-50293604/,"        Supporting leg,          10 cm",IKEA of Sweden,grey,other
70323600,BILLSBRO,TV & media furniture,19,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-70323600/,"        Handle,          120 mm",H Preutz/A Fredriksson,other,other
50370353,MOSSARYD,TV & media furniture,29,https://www.ikea.com/sa/en/p/mossaryd-drop-handle-black-50370353/,"        Drop handle,          49 mm",Francis Cayouette,black,other
60295532,BESTÅ,TV & media furniture,30,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-60295532/,"        Glass shelf,          56x36 cm",IKEA of Sweden,other,shelf
20351515,BESTÅ,TV & media furniture,75,https://www.ikea.com/sa/en/p/besta-drawer-frame-grey-stained-walnut-effect-20351515/,"        Drawer frame,          60x25x40 cm",IKEA of Sweden,grey,other
414255,VASSVIKEN,TV & media furniture,150,https://www.ikea.com/sa/en/p/vassviken-door-white-00414255/,"        Door,          60x64 cm",IKEA of Sweden,white,other
10441569,STOCKVIKEN,TV & media furniture,210,https://www.ikea.com/sa/en/p/stockviken-door-anthracite-10441569/,"        Door,          60x64 cm",104.415.69 You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,other,other
40323593,BILLSBRO,TV & media furniture,45,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-40323593/,"        Handle,          520 mm",H Preutz/A Fredriksson,other,other
40390766,SULARP,TV & media furniture,45,https://www.ikea.com/sa/en/p/sularp-leg-chrome-plated-40390766/,        Leg,Carl Öjerstam,other,other
59291403,PLATSA,TV & media furniture,2358,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s59291403/,"        Media storage combination,          220x42x251 cm",IKEA of Sweden/Ola Wihlborg,other,other
70348785,SKÄRHAMN,TV & media furniture,29,https://www.ikea.com/sa/en/p/skaerhamn-knob-black-chrome-plated-70348785/,"        Knob,          22 mm",Ebba Strandmark,black,other
30373164,KLACKBERG,TV & media furniture,35,https://www.ikea.com/sa/en/p/klackberg-knob-silver-colour-30373164/,"        Knob,          35 mm",Charlie Styrbjörn,other,other
70236151,ORRNÄS,TV & media furniture,29,https://www.ikea.com/sa/en/p/orrnaes-handle-stainless-steel-colour-stainless-steel-70236151/,"        Handle,          170 mm",IKEA of Sweden,other,other
50323597,BILLSBRO,TV & media furniture,35,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-50323597/,"        Handle,          320 mm",H Preutz/A Fredriksson,other,other
60347507,ENERYDA,TV & media furniture,35,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-60347507/,"        Knob,          35 mm",Francis Cayouette,other,other
50294793,HANVIKEN,TV & media furniture,100,https://www.ikea.com/sa/en/p/hanviken-door-black-brown-50294793/,"        Door,          60x64 cm",Marcus Arvonen,black,other
348717,BESTÅ,TV & media furniture,25,https://www.ikea.com/sa/en/p/besta-drawer-runner-push-open-00348717/,"        Drawer runner, push-open",IKEA of Sweden,other,other
50295306,BESTÅ,TV & media furniture,150,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-white-50295306/,"        Top panel for TV,          180x40 cm",IKEA of Sweden,white,other
70370352,MOSSARYD,TV & media furniture,29,https://www.ikea.com/sa/en/p/mossaryd-drop-handle-stainless-steel-colour-70370352/,"        Drop handle,          49 mm",Francis Cayouette,other,other
30357003,KALLRÖR,TV & media furniture,45,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-30357003/,"        Handle,          597 mm",IKEA of Sweden,other,other
40348895,ÖSTERNÄS,TV & media furniture,70,https://www.ikea.com/sa/en/p/oesternaes-leather-handle-tanned-leather-40348895/,"        Leather handle,          153 mm",H Preutz/A Fredriksson,other,other
70441566,RIKSVIKEN,TV & media furniture,225,https://www.ikea.com/sa/en/p/riksviken-door-light-bronze-effect-70441566/,"        Door,          60x64 cm",704.415.66 You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,other,other
20390574,STALLARP,TV & media furniture,45,https://www.ikea.com/sa/en/p/stallarp-leg-chrome-plated-20390574/,        Leg,Carl Öjerstam,other,other
10357004,KALLRÖR,TV & media furniture,35,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-10357004/,"        Handle,          405 mm",IKEA of Sweden,other,other
10334319,BILLSBRO,TV & media furniture,55,https://www.ikea.com/sa/en/p/billsbro-handle-white-10334319/,"        Handle,          720 mm",H Preutz/A Fredriksson,white,other
20441578,NOTVIKEN,TV & media furniture,115,https://www.ikea.com/sa/en/p/notviken-door-grey-green-20441578/,"        Door,          60x64 cm",204.415.78 The doors keep your belongings hidden and free from dust.You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,green,other
30323598,BILLSBRO,TV & media furniture,49,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-30323598/,"        Handle,          1880 mm",H Preutz/A Fredriksson,other,other
80414256,VASSVIKEN,TV & media furniture,100,https://www.ikea.com/sa/en/p/vassviken-door-drawer-front-white-80414256/,"        Door/drawer front,          60x38 cm",IKEA of Sweden,white,other
291848,HANVIKEN,TV & media furniture,75,https://www.ikea.com/sa/en/p/hanviken-door-drawer-front-white-00291848/,"        Door/drawer front,          60x38 cm",Marcus Arvonen,white,other
30236153,ORRNÄS,TV & media furniture,17,https://www.ikea.com/sa/en/p/orrnaes-knob-stainless-steel-colour-stainless-steel-30236153/,"        Knob,          17 mm",IKEA of Sweden,other,other
60334312,BILLSBRO,TV & media furniture,35,https://www.ikea.com/sa/en/p/billsbro-handle-white-60334312/,"        Handle,          320 mm",H Preutz/A Fredriksson,white,other
9305068,BESTÅ,TV & media furniture,1390,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-kallviken-stubbarp-concrete-effect-s09305068/,"        Storage combination with doors,          120x42x202 cm",IKEA of Sweden,white,other
70348894,BJÄRRED,TV & media furniture,49,https://www.ikea.com/sa/en/p/bjaerred-handle-stainless-steel-black-leather-70348894/,"        Handle,          175 mm",H Preutz/A Fredriksson,black,other
60441562,TIMMERVIKEN,TV & media furniture,60,https://www.ikea.com/sa/en/p/timmerviken-drawer-front-black-60441562/,"        Drawer front,          60x26 cm","604.415.62 Drawers make it easy to keep your things organised.To be completed with BESTÅ drawer frame 60X15X40 cm and BESTÅ drawer runner, sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.",black,other
69291407,PLATSA,TV & media furniture,2187,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s69291407/,"        Media storage combination,          320x42x241 cm",IKEA of Sweden,other,other
90265246,HISHULT,TV & media furniture,35,https://www.ikea.com/sa/en/p/hishult-handle-porcelain-white-90265246/,"        Handle,          140 mm",K Hagberg/M Hagberg,white,other
50342478,HACKÅS,TV & media furniture,50,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-50342478/,"        Handle,          300 mm",J Löfgren/J Pettersson,other,other
20443624,BESTÅ,TV & media furniture,225,https://www.ikea.com/sa/en/p/besta-top-panel-concrete-effect-light-grey-20443624/,"        Top panel,          180x42 cm",IKEA of Sweden,grey,other
50453758,RAKKESTAD,Wardrobes,345,https://www.ikea.com/sa/en/p/rakkestad-wardrobe-with-2-doors-black-brown-50453758/,"        Wardrobe with 2 doors,          79x176 cm",IKEA of Sweden,black,other
29385672,PAX,Wardrobes,840,https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s29385672/,"        Wardrobe combination,          150x58x201 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
10460888,SMÅGÖRA,Wardrobes,495,https://www.ikea.com/sa/en/p/smagoera-wardrobe-white-10460888/,"        Wardrobe,          80x50x187 cm",IKEA of Sweden,white,wardrobe
19329304,PAX / FORSAND/VIKEDAL,Wardrobes,1195,https://www.ikea.com/sa/en/p/pax-forsand-vikedal-wardrobe-combination-black-brown-mirror-glass-s19329304/,"        Wardrobe combination,          150x60x201 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
59336270,PLATSA,Wardrobes,1259,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-2-doors-3-drawers-white-fonnes-white-s59336270/,"        Wardrobe with 2 doors+3 drawers,          160x42x181 cm",Ola Wihlborg/IKEA of Sweden,white,other
19323929,PLATSA,Wardrobes,892,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-3-doors-white-fonnes-white-s19323929/,"        Wardrobe with 3 doors,          140x42x161 cm",IKEA of Sweden/Ola Wihlborg,white,other
441758,KLEPPSTAD,Wardrobes,449,https://www.ikea.com/sa/en/p/kleppstad-wardrobe-with-3-doors-white-00441758/,"        Wardrobe with 3 doors,          117x176 cm",IKEA of Sweden,white,other
40407922,BRIMNES,Wardrobes,645,https://www.ikea.com/sa/en/p/brimnes-wardrobe-with-3-doors-white-40407922/,"        Wardrobe with 3 doors,          117x190 cm",K Hagberg/M Hagberg,white,other
80437234,KLEPPSTAD,Wardrobes,349,https://www.ikea.com/sa/en/p/kleppstad-wardrobe-with-2-doors-white-80437234/,"        Wardrobe with 2 doors,          79x176 cm",IKEA of Sweden,white,other
69304909,PLATSA,Wardrobes,2740,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-7-doors-3-drawers-white-sannidal-ridabu-s69304909/,"        Wardrobe with 7 doors+3 drawers,          240x57x221 cm",IKEA of Sweden,white,other
80331973,VUKU,Wardrobes,49,https://www.ikea.com/sa/en/p/vuku-wardrobe-white-80331973/,"        Wardrobe,          74x51x149 cm",J Karlsson/W Chong,white,wardrobe
49246468,PAX,Wardrobes,1510,https://www.ikea.com/sa/en/p/pax-wardrobe-white-forsand-white-s49246468/,"        Wardrobe,          150x60x201 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
40400478,BRIMNES,Wardrobes,475,https://www.ikea.com/sa/en/p/brimnes-wardrobe-with-2-doors-white-40400478/,"        Wardrobe with 2 doors,          78x190 cm",K Hagberg/M Hagberg,white,other
69128567,PAX,Wardrobes,1280,https://www.ikea.com/sa/en/p/pax-wardrobe-white-s69128567/,"        Wardrobe,          175x58x201 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
79128821,PAX,Wardrobes,2805,https://www.ikea.com/sa/en/p/pax-wardrobe-white-bergsbo-frosted-glass-s79128821/,"        Wardrobe,          200x60x201 cm",IKEA of Sweden/K Hagberg/M Hagberg/Ehlén Johansson,white,wardrobe
39252756,STUVA / FRITIDS,Wardrobes,425,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s39252756/,"        Wardrobe,          60x50x128 cm",IKEA of Sweden/Ebba Strandmark,white,wardrobe
50422494,GODISHUS,Wardrobes,395,https://www.ikea.com/sa/en/p/godishus-wardrobe-white-50422494/,"        Wardrobe,          60x51x178 cm","504.224.94 You can position the shelf and clothes rail in two different ways – clothes rail at the top and shelf down below, or both together at the top of the wardrobe.Deep enough to hold standard-sized adult hangers.With the included colourful stickers, you can quickly label the doors in your own personal way.You can also write with chalk on the sticker to keep track of where you have your things.WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",white,wardrobe
79180593,PAX,Wardrobes,1590,https://www.ikea.com/sa/en/p/pax-wardrobe-white-hasvik-white-s79180593/,"        Wardrobe,          200x66x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
29128357,PAX,Wardrobes,2770,https://www.ikea.com/sa/en/p/pax-wardrobe-white-s29128357/,"        Wardrobe,          300x58x201 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
60375133,SONGESAND,Wardrobes,795,https://www.ikea.com/sa/en/p/songesand-wardrobe-brown-60375133/,"        Wardrobe,          120x60x191 cm",IKEA of Sweden,brown,wardrobe
79305734,PAX,Wardrobes,1870,https://www.ikea.com/sa/en/p/pax-wardrobe-white-auli-mirror-glass-s79305734/,"        Wardrobe,          150x44x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
49025589,PAX,Wardrobes,1060,https://www.ikea.com/sa/en/p/pax-wardrobe-white-forsand-white-s49025589/,"        Wardrobe,          150x60x201 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
79252108,PLATSA,Wardrobes,2620,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-sannidal-ridabu-s79252108/,"        Wardrobe,          220x57x231 cm",IKEA of Sweden/Ola Wihlborg,white,wardrobe
79203815,PLATSA,Wardrobes,428,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-white-s79203815/,"        Wardrobe,          95-120x42x181 cm",Ola Wihlborg/IKEA of Sweden,white,wardrobe
29286078,PAX,Wardrobes,1870,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-forsand-black-brown-stained-ash-effect-s29286078/,"        Wardrobe,          250x60x201 cm",Ehlén Johansson/IKEA of Sweden,black,wardrobe
29128442,PAX,Wardrobes,865,https://www.ikea.com/sa/en/p/pax-wardrobe-white-s29128442/,"        Wardrobe,          200x58x201 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
19300107,PAX,Wardrobes,5380,https://www.ikea.com/sa/en/p/pax-wardrobe-white-s19300107/,"        Wardrobe,          276x211x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
29180581,PAX,Wardrobes,1675,https://www.ikea.com/sa/en/p/pax-wardrobe-white-hasvik-white-s29180581/,"        Wardrobe,          150x66x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
79285991,PAX,Wardrobes,800,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-forsand-vikedal-s79285991/,"        Wardrobe,          75x60x201 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
99305851,PLATSA,Wardrobes,758,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-shoe-shelf-white-vaerd-white-s99305851/,"        Wardrobe with shoe shelf,          80x42x191 cm",IKEA of Sweden/Ola Wihlborg,white,shelf
39305745,PAX,Wardrobes,2265,https://www.ikea.com/sa/en/p/pax-wardrobe-white-mehamn-auli-s39305745/,"        Wardrobe,          200x44x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
79248588,PLATSA,Wardrobes,2296,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-white-s79248588/,"        Wardrobe,          240x57x251 cm",Ola Wihlborg/IKEA of Sweden,white,wardrobe
439468,NORDKISA,Wardrobes,995,https://www.ikea.com/sa/en/p/nordkisa-open-wardrobe-with-sliding-door-bamboo-00439468/,"        Open wardrobe with sliding door,          120x186 cm",L Hilland/J Karlsson,other,wardrobe
20305707,BUSUNGE,Wardrobes,645,https://www.ikea.com/sa/en/p/busunge-wardrobe-white-20305707/,"        Wardrobe,          80x139 cm",Carl Öjerstam,white,wardrobe
39127710,PAX,Wardrobes,875,https://www.ikea.com/sa/en/p/pax-wardrobe-white-bergsbo-white-s39127710/,"        Wardrobe,          100x60x236 cm",K Hagberg/M Hagberg/Ehlén Johansson/IKEA of Sweden,white,wardrobe
10308787,TRYSIL,Wardrobes,895,https://www.ikea.com/sa/en/p/trysil-wardrobe-white-mirror-glass-10308787/,"        Wardrobe,          79x61x202 cm",K Hagberg/M Hagberg,white,wardrobe
39304128,PAX,Wardrobes,2495,https://www.ikea.com/sa/en/p/pax-wardrobe-white-flisberget-light-beige-s39304128/,"        Wardrobe,          200x60x236 cm",IKEA of Sweden/Ehlén Johansson/K Hagberg/M Hagberg,white,wardrobe
10269696,SUNDVIK,Wardrobes,1095,https://www.ikea.com/sa/en/p/sundvik-wardrobe-white-10269696/,"        Wardrobe,          80x50x171 cm",Jon Karlsson,white,wardrobe
50347616,VISTHUS,Wardrobes,1645,https://www.ikea.com/sa/en/p/visthus-wardrobe-grey-white-50347616/,"        Wardrobe,          122x59x216 cm",T Winkel/T Jacobsen,white,wardrobe
19303380,PAX,Wardrobes,1870,https://www.ikea.com/sa/en/p/pax-wardrobe-white-auli-mirror-glass-s19303380/,"        Wardrobe,          150x44x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
19127297,PAX,Wardrobes,1800,https://www.ikea.com/sa/en/p/pax-wardrobe-white-bergsbo-white-s19127297/,"        Wardrobe,          150x60x236 cm",Ehlén Johansson/K Hagberg/M Hagberg/IKEA of Sweden,white,wardrobe
30439565,SYVDE,Wardrobes,595,https://www.ikea.com/sa/en/p/syvde-cabinet-with-glass-doors-white-30439565/,"        Cabinet with glass doors,          100x123 cm",IKEA of Sweden,white,cabinet
19275075,STUVA / FRITIDS,Wardrobes,1545,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19275075/,"        Wardrobe,          120x50x192 cm",Ebba Strandmark/IKEA of Sweden,white,wardrobe
59218342,PAX,Wardrobes,1600,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-fardal-vikedal-s59218342/,"        Corner wardrobe,          111/88x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
80379620,HEMNES,Wardrobes,297,https://www.ikea.com/sa/en/p/hemnes-open-wardrobe-white-stained-80379620/,"        Open wardrobe,          99x37x130 cm",IKEA of Sweden,white,wardrobe
9303719,PAX,Wardrobes,1550,https://www.ikea.com/sa/en/p/pax-wardrobe-white-forsand-vikedal-s09303719/,"        Wardrobe,          150x38x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
29248369,PLATSA,Wardrobes,2205,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-sannidal-s29248369/,"        Wardrobe,          340x42x241 cm",IKEA of Sweden,white,wardrobe
19252856,STUVA / FRITIDS,Wardrobes,675,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19252856/,"        Wardrobe,          60x50x192 cm",Ebba Strandmark/IKEA of Sweden,white,wardrobe
9305761,PAX,Wardrobes,2140,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-stained-ash-effect-black-brown-mehamn-black-brown-stained-ash-effect-s09305761/,"        Wardrobe,          200x66x236 cm",Ehlén Johansson/IKEA of Sweden,black,wardrobe
69127493,PAX,Wardrobes,530,https://www.ikea.com/sa/en/p/pax-wardrobe-white-vikedal-mirror-glass-s69127493/,"        Wardrobe,          50x60x201 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
39298472,PLATSA,Wardrobes,1772,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-9-doors-white-fonnes-ridabu-s39298472/,"        Wardrobe with 9 doors,          260x42x221 cm",IKEA of Sweden,white,other
29221652,PAX,Wardrobes,5260,https://www.ikea.com/sa/en/p/pax-wardrobe-white-tyssedal-tyssedal-glass-s29221652/,"        Wardrobe,          300x60x236 cm",IKEA of Sweden/Ebba Strandmark/Ehlén Johansson,white,wardrobe
89329348,PAX / FORSAND/VIKEDAL,Wardrobes,1510,https://www.ikea.com/sa/en/p/pax-forsand-vikedal-wardrobe-combination-brown-stained-ash-effect-mirror-glass-s89329348/,"        Wardrobe combination,          150x60x236 cm",Ehlén Johansson/IKEA of Sweden,brown,wardrobe
50251270,HEMNES,Wardrobes,1545,https://www.ikea.com/sa/en/p/hemnes-wardrobe-with-2-sliding-doors-white-stain-50251270/,"        Wardrobe with 2 sliding doors,          120x197 cm",Carina Bengs,white,other
30439476,NORDKISA,Wardrobes,895,https://www.ikea.com/sa/en/p/nordkisa-open-wardrobe-with-sliding-door-bamboo-30439476/,"        Open wardrobe with sliding door,          120x123 cm",L Hilland/J Karlsson,other,wardrobe
19203781,PLATSA,Wardrobes,1588,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-white-s19203781/,"        Wardrobe,          195-220x57x241 cm",IKEA of Sweden/Ola Wihlborg,white,wardrobe
20449517,KLEPPSTAD,Wardrobes,45,https://www.ikea.com/sa/en/p/kleppstad-shelf-white-20449517/,"        Shelf,          76x50 cm",IKEA of Sweden,white,shelf
29252912,STUVA / FRITIDS,Wardrobes,830,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s29252912/,"        Wardrobe,          60x50x192 cm",Ebba Strandmark/IKEA of Sweden,white,wardrobe
39305788,PAX,Wardrobes,3460,https://www.ikea.com/sa/en/p/pax-wardrobe-white-mehamn-s39305788/,"        Wardrobe,          250x66x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
59328897,PAX / BERGSBO,Wardrobes,1835,https://www.ikea.com/sa/en/p/pax-bergsbo-wardrobe-combination-white-frosted-glass-s59328897/,"        Wardrobe combination,          200x38x236 cm",Ehlén Johansson/IKEA of Sweden/K Hagberg/M Hagberg,white,wardrobe
39218512,PAX,Wardrobes,1410,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-grimo-white-s39218512/,"        Corner wardrobe,          111/111x236 cm",IKEA of Sweden/Ehlén Johansson/Ola Wihlborg,white,wardrobe
89305719,PAX,Wardrobes,2730,https://www.ikea.com/sa/en/p/pax-wardrobe-white-nykirke-frosted-glass-check-pattern-s89305719/,"        Wardrobe,          200x66x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
29167037,PAX,Wardrobes,2450,https://www.ikea.com/sa/en/p/pax-wardrobe-white-faervik-white-glass-s29167037/,"        Wardrobe,          200x44x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
80229008,BUSUNGE,Wardrobes,645,https://www.ikea.com/sa/en/p/busunge-wardrobe-light-pink-80229008/,"        Wardrobe,          80x139 cm",Carl Öjerstam,pink,wardrobe
59265705,PAX,Wardrobes,8380,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-forsand-vikedal-s59265705/,"        Corner wardrobe,          310/310x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
39248590,PLATSA,Wardrobes,1560,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-white-s39248590/,"        Wardrobe,          175-200x57x251 cm",IKEA of Sweden/Ola Wihlborg,white,wardrobe
59221373,PAX,Wardrobes,2025,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-flisberget-light-beige-s59221373/,"        Corner wardrobe,          160/88x236 cm",K Hagberg/M Hagberg/Ehlén Johansson/IKEA of Sweden,white,wardrobe
79303886,PAX,Wardrobes,2865,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-fardal-vikedal-s79303886/,"        Corner wardrobe,          160/88x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
99246588,PAX,Wardrobes,1055,https://www.ikea.com/sa/en/p/pax-wardrobe-white-forsand-vikedal-s99246588/,"        Wardrobe,          100x38x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
29203889,PLATSA,Wardrobes,1516,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-white-s29203889/,"        Wardrobe,          140x57x261 cm",IKEA of Sweden,white,wardrobe
29127777,PAX,Wardrobes,1030,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-vikedal-mirror-glass-s29127777/,"        Wardrobe,          100x60x201 cm",Ehlén Johansson/IKEA of Sweden,black,wardrobe
9171035,PAX,Wardrobes,665,https://www.ikea.com/sa/en/p/pax-wardrobe-white-tyssedal-glass-s09171035/,"        Wardrobe,          50x38x236 cm",Ebba Strandmark/Ehlén Johansson/IKEA of Sweden,white,wardrobe
